"No.","Time","Source","Destination","Protocol","Length","Info"
"3366","7.394269423","10.76.105.1","10.244.105.1","MAVLink 2.0","327","MISSION_CURRENT   RC_CHANNELS   ATTITUDE   ATTITUDE_QUATERNION   HIGHRES_IMU   SCALED_IMU"
"3367","7.394351968","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3368","7.394370086","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3369","7.394384265","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3370","7.394397892","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3371","7.394412560","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3372","7.395117032","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=162405 Win=9617 Len=0 TSval=2474330393 TSecr=519153930"
"3373","7.397123708","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3374","7.397273876","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=162438 Win=9617 Len=0 TSval=2474330395 TSecr=519153941"
"3375","7.415535583","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3376","7.415586862","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3377","7.415598523","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"3378","7.415608373","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3379","7.415617678","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3380","7.415701559","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=162619 Win=9617 Len=0 TSval=2474330413 TSecr=519153948"
"3381","7.424573371","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3382","7.424616779","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3383","7.429140428","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=162729 Win=9617 Len=0 TSval=2474330427 TSecr=519153961"
"3384","7.442713442","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3385","7.442767695","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3386","7.442788962","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"3387","7.442861031","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"3388","7.442874829","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"3389","7.442885602","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3390","7.442896345","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3391","7.443287778","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=163232 Win=9617 Len=0 TSval=2474330441 TSecr=519153971"
"3392","7.451621873","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3393","7.451661861","10.76.105.1","10.244.105.1","MAVLink 2.0","98","VIBRATION"
"3394","7.451674241","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3395","7.451684241","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=163305 Win=9617 Len=0 TSval=2474330449 TSecr=519153980"
"3396","7.451769708","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=163370 Win=9617 Len=0 TSval=2474330449 TSecr=519153981"
"3397","7.460984299","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3398","7.461040012","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3399","7.461054439","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3400","7.461065230","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3401","7.461075917","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3402","7.461088948","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3403","7.461099909","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3404","7.462861982","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=163876 Win=9617 Len=0 TSval=2474330461 TSecr=519154001"
"3405","7.463892923","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3406","7.465435695","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=163912 Win=9617 Len=0 TSval=2474330463 TSecr=519154009"
"3407","7.495671395","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3408","7.495731889","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3409","7.495747023","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3410","7.495758738","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"3411","7.495917372","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=164124 Win=9617 Len=0 TSval=2474330494 TSecr=519154018"
"3412","7.504736172","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"3413","7.504772750","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"3414","7.504782865","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3415","7.504790948","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3416","7.504798391","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3417","7.504806103","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3418","7.504814214","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3419","7.504822672","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3420","7.504830527","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3421","7.504838326","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3422","7.504846765","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3423","7.505023083","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=164770 Win=9617 Len=0 TSval=2474330503 TSecr=519154025"
"3424","7.514032824","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3425","7.514109162","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3426","7.514125854","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3427","7.514147836","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=164854 Win=9617 Len=0 TSval=2474330512 TSecr=519154058"
"3428","7.514716966","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=164928 Win=9617 Len=0 TSval=2474330512 TSecr=519154058"
"3429","7.535462295","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3430","7.535507415","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3431","7.535520348","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"3432","7.535654569","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=165250 Win=9617 Len=0 TSval=2474330533 TSecr=519154071"
"3433","7.544692675","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"3434","7.544863639","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3435","7.544899993","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3436","7.544911214","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"3437","7.544920671","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3438","7.544929826","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3439","7.544939014","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3440","7.551171723","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=165564 Win=9617 Len=0 TSval=2474330549 TSecr=519154074"
"3441","7.553405772","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3442","7.553434958","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3443","7.553450580","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3444","7.553473911","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3445","7.553527861","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3446","7.562449804","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3447","7.562478563","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3448","7.567510904","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=166070 Win=9617 Len=0 TSval=2474330565 TSecr=519154098"
"3449","7.571505013","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"3450","7.571686571","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=166124 Win=9617 Len=0 TSval=2474330569 TSecr=519154117"
"3451","7.580248915","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3452","7.580365744","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=166164 Win=9617 Len=0 TSval=2474330578 TSecr=519154120"
"3453","7.589495289","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3454","7.589556009","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3455","7.589577695","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"3456","7.589595176","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3457","7.589674844","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=166330 Win=9617 Len=0 TSval=2474330587 TSecr=519154121"
"3458","7.598928947","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3459","7.599021847","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3460","7.599060857","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3461","7.599071059","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3462","7.599081469","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3463","7.599090329","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3464","7.599133092","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=166817 Win=9617 Len=0 TSval=2474330597 TSecr=519154138"
"3465","7.602631289","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3466","7.602674290","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3467","7.602726302","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=166870 Win=9617 Len=0 TSval=2474330600 TSecr=519154147"
"3468","7.615396576","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3469","7.615434700","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3470","7.615444873","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3471","7.615570321","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=167028 Win=9617 Len=0 TSval=2474330613 TSecr=519154160"
"3472","7.624393214","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3473","7.624563977","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=167064 Win=9617 Len=0 TSval=2474330622 TSecr=519154167"
"3474","7.642743520","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3475","7.642853367","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3476","7.642900508","10.76.105.1","10.244.105.1","MAVLink 2.0","87","HEARTBEAT"
"3477","7.642912201","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"3478","7.642912425","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=167360 Win=9617 Len=0 TSval=2474330641 TSecr=519154171"
"3479","7.642922290","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"3480","7.642932794","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3481","7.642942250","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3482","7.642978744","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"3483","7.642988975","10.76.105.1","10.244.105.1","MAVLink 2.0","80","EXTENDED_SYS_STATE"
"3484","7.642998474","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3485","7.643007739","10.76.105.1","10.244.105.1","MAVLink 2.0","88","PING"
"3486","7.643018256","10.76.105.1","10.244.105.1","MAVLink 2.0","109","SYS_STATUS"
"3487","7.643021720","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=167675 Win=9615 Len=0 TSval=2474330641 TSecr=519154174"
"3488","7.643028495","10.76.105.1","10.244.105.1","MAVLink 2.0","89","SYSTEM_TIME"
"3489","7.643230937","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=330 Ack=167763 Win=9617 Len=0 TSval=2474330641 TSecr=519154179"
"3490","7.643296729","10.244.105.1","10.76.105.1","MAVLink 2.0","92","PING"
"3491","7.651599166","10.76.105.1","10.244.105.1","MAVLink 2.0","100","LINK_NODE_STATUS"
"3492","7.651655900","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3493","7.651780409","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=167830 Win=9617 Len=0 TSval=2474330649 TSecr=519154182"
"3494","7.660722653","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3495","7.660770869","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3496","7.660781741","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"3497","7.660791002","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3498","7.660799719","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3499","7.660808394","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3500","7.660818404","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3501","7.660827594","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3502","7.660907774","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=168381 Win=9617 Len=0 TSval=2474330659 TSecr=519154201"
"3503","7.663693358","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3504","7.695474288","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3505","7.695507456","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=168457 Win=9617 Len=0 TSval=2474330693 TSecr=519154208"
"3506","7.695582891","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3507","7.695597706","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3508","7.695608089","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"3509","7.695686244","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=168628 Win=9617 Len=0 TSval=2474330693 TSecr=519154218"
"3510","7.704692940","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"3511","7.704738655","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"3512","7.704751676","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3513","7.704762277","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3514","7.704771252","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3515","7.704779999","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3516","7.704788745","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3517","7.704797616","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3518","7.704806434","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3519","7.704815581","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3520","7.704825457","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3521","7.704872010","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=169274 Win=9617 Len=0 TSval=2474330703 TSecr=519154225"
"3522","7.713678879","10.76.105.1","10.244.105.1","MAVLink 2.0","79","CURRENT_EVENT_SEQUENCE"
"3523","7.731520657","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3524","7.731578909","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3525","7.731594816","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3526","7.731735342","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=169445 Win=9617 Len=0 TSval=2474330729 TSecr=519154257"
"3527","7.740489456","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3528","7.740530589","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3529","7.740541333","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"3530","7.740549872","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"3531","7.740557925","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3532","7.740565842","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3533","7.740574507","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3534","7.740658708","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=169968 Win=9617 Len=0 TSval=2474330738 TSecr=519154271"
"3535","7.749573071","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3536","7.749613612","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3537","7.749702096","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=170037 Win=9617 Len=0 TSval=2474330747 TSecr=519154288"
"3538","7.758471299","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3539","7.758527084","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3540","7.758666249","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=170121 Win=9617 Len=0 TSval=2474330756 TSecr=519154301"
"3541","7.767342588","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3542","7.767371588","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3543","7.767384333","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3544","7.767442011","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=170248 Win=9617 Len=0 TSval=2474330765 TSecr=519154301"
"3545","7.776038430","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3546","7.776058630","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3547","7.776065900","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3548","7.776072503","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3549","7.776078482","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3550","7.776084336","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"3551","7.776094461","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=170755 Win=9617 Len=0 TSval=2474330774 TSecr=519154305"
"3552","7.785346563","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"3553","7.785375572","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3554","7.789203797","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=170835 Win=9617 Len=0 TSval=2474330787 TSecr=519154327"
"3555","7.803143841","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3556","7.803180685","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3557","7.803193096","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3558","7.803202997","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3559","7.803212840","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3560","7.803236533","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=171248 Win=9617 Len=0 TSval=2474330801 TSecr=519154337"
"3561","7.812287349","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3562","7.812323617","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"3563","7.812331908","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3564","7.812338750","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3565","7.812419586","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=171388 Win=9617 Len=0 TSval=2474330810 TSecr=519154341"
"3566","7.821210975","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3567","7.821256681","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3568","7.821268653","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3569","7.821365231","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=171546 Win=9617 Len=0 TSval=2474330819 TSecr=519154358"
"3570","7.830871772","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3571","7.830926831","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3572","7.830950323","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3573","7.830970204","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"3574","7.830989174","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"3575","7.832896461","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3576","7.833262514","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=171988 Win=9617 Len=0 TSval=2474330831 TSecr=519154367"
"3577","7.833843084","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3578","7.834056959","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"3579","7.834086662","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3580","7.834213082","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=172158 Win=9617 Len=0 TSval=2474330832 TSecr=519154378"
"3581","7.836693543","10.76.105.1","10.244.105.1","MAVLink 2.0","98","VIBRATION"
"3582","7.855446487","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3583","7.855491492","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3584","7.855503443","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3585","7.855631046","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=172307 Win=9617 Len=0 TSval=2474330853 TSecr=519154382"
"3586","7.864345213","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3587","7.873612434","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"3588","7.873654645","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"3589","7.873686068","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3590","7.873702597","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3591","7.873724902","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"3592","7.873740483","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3593","7.873763753","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3594","7.873791901","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=172805 Win=9617 Len=0 TSval=2474330871 TSecr=519154401"
"3595","7.882545721","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"3596","7.882703971","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"3597","7.882741962","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"3598","7.883217406","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=173033 Win=9617 Len=0 TSval=2474330881 TSecr=519154417"
"3599","7.891377537","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"3600","7.900470514","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"3601","7.900510273","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"3602","7.900524587","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"3603","7.900545221","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"3604","7.900586812","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"3605","7.900644309","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=356 Ack=173520 Win=9617 Len=0 TSval=2474330898 TSecr=519154435"
